Datetime;Branch;Gender;Age;NPS;CSI;Loyalty;CES;Account Opening;ATM Service;Mobile Banking;Internet Banking;Customer Service;Loan Application;Complaint Handling;Branch Cleanliness;Staff Friendliness;Transaction Speed;Improvement_Feedback
30/10/2025 19.11;Bogor Barat;Male;43;7;3;3;3;3;4;3;3;3;3;3;3;3;4;overall good
10/10/2025 10.44;Bogor Timur;Female;54;7;3;3;4;3;3;3;3;5;2;3;4;3;3;improve Loan Application
09/10/2025 19.09;Cibinong;Male;59;1;3;4;4;4;4;4;4;4;4;4;4;4;3;overall good
06/10/2025 19.13;Bogor Tengah;Female;62;5;4;4;4;4;4;4;3;4;4;4;4;5;4;overall good
28/10/2025 20.45;Ciomas;Male;26;10;5;5;4;4;5;5;4;5;5;4;4;4;4;overall good
07/10/2025 17.22;Leuwiliang;Female;47;10;4;4;4;4;4;4;4;4;4;4;4;4;4;overall good
09/10/2025 14.41;Ciomas;Male;32;10;4;4;3;3;5;3;4;3;3;3;4;3;4;overall good
13/10/2025 15.30;Gunung Putri;Female;37;7;3;4;3;5;4;3;4;3;3;3;3;3;4;overall good
17/10/2025 11.48;Leuwiliang;Male;33;9;4;4;4;4;5;3;4;5;5;4;5;4;5;overall good
30/10/2025 10.13;Babakan Madang;Female;27;7;4;4;4;4;5;4;3;4;4;4;5;4;4;overall good
05/10/2025 15.15;Bogor Barat;Male;56;10;4;5;3;4;4;3;4;4;5;5;4;4;3;overall good
01/10/2025 14.39;Baranangsiang;Female;21;4;4;3;4;3;3;4;4;4;4;4;4;4;3;overall good
28/10/2025 13.51;Bogor Tengah;Male;41;9;4;4;4;4;5;5;4;4;4;4;4;3;4;overall good
10/10/2025 03.35;Sukaraja;Female;44;1;4;4;4;4;4;4;4;4;4;3;4;4;5;overall good
17/10/2025 18.14;Kemang;Male;52;9;4;3;3;4;3;3;3;3;3;4;3;2;3;improve Staff Friendliness
28/10/2025 20.44;Bogor Selatan;Female;64;8;5;4;4;4;4;3;4;4;4;4;4;4;4;overall good
09/10/2025 14.47;Baranangsiang;Male;49;6;3;4;3;5;3;4;3;3;4;3;4;4;4;overall good
02/10/2025 11.21;Ciawi;Female;30;3;4;4;3;4;3;4;4;4;5;4;4;4;4;overall good
06/10/2025 20.08;Kemang;Male;23;6;4;5;4;4;4;3;4;4;4;4;4;3;4;overall good
29/10/2025 15.31;Dramaga;Female;39;9;4;4;4;4;4;4;4;4;4;4;4;4;3;overall good
10/10/2025 09.02;Ciawi;Male;31;3;4;5;3;4;4;5;3;3;5;4;3;5;3;overall good
23/10/2025 01.43;Kemang;Female;30;2;4;4;4;4;4;5;4;5;4;5;3;4;4;overall good
27/10/2025 21.59;Cijeruk;Male;45;7;4;3;3;4;3;4;4;4;4;4;4;3;4;overall good
12/10/2025 14.58;Bogor Timur;Female;42;9;5;4;4;4;4;5;5;5;3;3;5;4;5;overall good
18/10/2025 09.28;Caringin;Male;33;7;4;5;4;4;4;4;4;5;4;3;4;5;4;overall good
29/10/2025 16.43;Bogor Barat;Female;51;5;3;4;3;4;3;4;3;3;4;4;4;4;4;overall good
26/10/2025 14.23;Bogor Selatan;Male;54;10;4;4;4;3;5;5;4;4;4;4;5;5;4;overall good
27/10/2025 12.34;Sukaraja;Female;57;8;5;4;4;4;3;3;5;4;3;3;4;4;4;overall good
10/10/2025 14.44;Yasmin;Male;39;10;4;4;4;4;4;4;3;4;4;5;4;4;4;overall good
19/10/2025 07.18;Dramaga;Female;61;10;4;3;4;3;4;4;4;4;4;4;4;4;3;overall good
16/10/2025 14.35;Bogor Timur;Male;52;9;4;4;3;4;4;3;4;4;4;4;4;4;4;overall good
25/10/2025 03.45;Cijeruk;Female;51;8;5;4;4;5;4;5;4;4;4;4;4;4;4;overall good
10/10/2025 03.07;Dramaga;Male;64;7;4;4;4;4;3;4;3;3;4;3;4;4;3;overall good
28/10/2025 17.35;Bogor Timur;Female;40;5;4;4;4;3;3;3;3;3;5;4;4;3;3;overall good
26/10/2025 22.29;Cijeruk;Male;32;7;4;4;4;3;4;4;3;3;3;3;4;4;4;overall good
10/10/2025 03.18;Bogor Tengah;Female;24;3;4;4;4;5;4;4;4;5;4;4;5;4;4;overall good
25/10/2025 16.17;Bojonggede;Male;55;10;4;3;3;3;3;4;4;4;4;4;3;4;3;overall good
11/10/2025 09.54;Ciawi;Female;32;7;4;3;4;4;4;3;4;4;5;5;3;4;3;overall good
16/10/2025 13.11;Bogor Selatan;Male;50;1;4;4;3;4;4;2;4;3;3;5;4;3;4;improve Mobile Banking
03/10/2025 04.42;Bogor Timur;Female;34;7;3;3;3;3;3;4;2;3;3;4;4;3;3;improve Internet Banking
15/10/2025 02.23;Leuwiliang;Male;34;0;3;4;4;4;4;4;5;4;4;4;3;3;3;overall good
09/10/2025 14.17;Bogor Tengah;Female;36;8;4;4;4;4;5;4;4;4;5;4;5;4;3;overall good
03/10/2025 04.08;Leuwiliang;Male;35;10;4;4;3;4;3;4;4;4;4;5;4;4;4;overall good
21/10/2025 12.38;Tanah Sareal;Female;30;8;4;3;4;4;4;4;3;4;4;3;4;4;4;overall good
20/10/2025 20.45;Sukaraja;Male;61;10;3;4;4;4;4;4;4;3;3;3;4;4;3;overall good
14/10/2025 11.59;Bogor Tengah;Female;47;3;4;4;4;4;4;3;4;4;4;4;4;4;5;overall good
31/10/2025 09.58;Yasmin;Male;52;9;3;4;3;4;4;3;3;3;3;3;4;3;4;overall good
07/10/2025 06.09;Leuwiliang;Female;23;8;4;4;4;4;4;4;4;3;5;4;3;4;4;overall good
08/10/2025 17.09;Cibinong;Male;25;7;4;3;4;4;4;5;5;4;3;3;4;4;4;overall good
09/10/2025 02.59;Caringin;Female;25;10;4;4;4;3;4;3;4;3;3;4;4;3;4;overall good
14/10/2025 19.49;Cileungsi;Male;64;8;4;4;3;5;3;4;4;3;3;3;5;3;3;overall good
06/10/2025 06.24;Cijeruk;Female;39;10;4;5;5;3;4;5;4;4;4;4;4;5;4;overall good
05/10/2025 04.47;Bogor Selatan;Male;46;1;4;3;4;3;3;3;3;4;4;4;4;4;4;overall good
23/10/2025 18.22;Cijeruk;Female;52;9;5;4;5;3;4;4;4;5;5;4;5;4;4;overall good
19/10/2025 20.07;Caringin;Male;27;9;4;4;4;4;3;3;4;4;4;4;4;4;4;overall good
12/10/2025 17.39;Baranangsiang;Female;26;7;4;3;4;3;3;3;4;4;3;4;4;4;4;overall good
22/10/2025 10.59;Gunung Putri;Male;60;7;3;3;3;3;4;3;4;3;3;4;4;3;3;overall good
11/10/2025 05.10;Kemang;Female;23;7;4;4;4;3;4;4;4;3;5;4;4;3;5;overall good
17/10/2025 13.41;Ciomas;Male;23;7;4;4;3;4;4;3;4;4;4;4;4;5;4;overall good
03/10/2025 17.44;Cileungsi;Female;32;9;4;4;4;4;4;3;3;4;3;3;3;4;4;overall good
25/10/2025 13.03;Leuwiliang;Male;45;10;4;4;4;4;3;4;4;4;4;4;4;4;4;overall good
17/10/2025 07.20;Bogor Timur;Female;35;9;4;4;4;5;4;4;4;4;4;4;3;4;3;overall good
12/10/2025 22.20;Babakan Madang;Male;22;0;4;4;4;3;4;3;4;4;3;4;4;3;4;overall good
07/10/2025 23.01;Kemang;Female;54;9;4;3;4;2;4;4;3;3;4;4;3;5;4;improve Account Opening
20/10/2025 21.35;Cijeruk;Male;41;9;4;5;4;4;4;4;3;4;4;4;5;5;4;overall good
16/10/2025 14.45;Ciawi;Female;55;9;4;5;4;4;4;4;4;5;4;3;3;4;4;overall good
12/10/2025 08.14;Bojonggede;Male;23;9;5;4;4;4;4;5;4;5;4;5;4;3;4;overall good
19/10/2025 19.30;Bogor Tengah;Female;45;9;4;4;4;4;4;4;4;4;3;4;4;4;5;overall good
31/10/2025 12.00;Sukaraja;Male;28;6;4;4;4;4;4;4;4;5;4;4;4;5;4;overall good
24/10/2025 03.04;Bogor Barat;Female;57;7;4;5;4;5;4;5;5;4;4;4;4;3;4;overall good
22/10/2025 19.54;Sukaraja;Male;62;10;4;3;4;5;5;4;3;4;4;5;5;3;4;overall good
17/10/2025 18.07;Cibinong;Female;64;8;4;3;3;3;4;3;3;4;4;5;4;3;4;overall good
23/10/2025 01.12;Babakan Madang;Male;51;1;4;4;5;4;4;4;4;3;4;4;4;4;3;overall good
31/10/2025 22.16;Cijeruk;Female;44;10;3;4;4;5;4;3;4;4;5;4;5;4;5;overall good
18/10/2025 20.50;Baranangsiang;Male;45;1;4;4;3;4;4;4;3;4;4;5;4;4;3;overall good
03/10/2025 01.34;Bogor Tengah;Female;48;1;4;4;4;4;3;5;4;3;4;3;4;5;3;overall good
20/10/2025 12.37;Babakan Madang;Male;47;7;4;3;4;3;4;4;4;3;4;4;5;4;4;overall good
21/10/2025 10.39;Tanah Sareal;Female;61;10;4;3;4;4;4;5;3;4;4;4;5;4;4;overall good
19/10/2025 20.34;Gunung Putri;Male;50;3;3;4;4;4;5;4;3;5;4;4;4;4;3;overall good
07/10/2025 11.05;Babakan Madang;Female;44;10;3;4;4;3;4;4;4;4;4;3;3;3;3;overall good
28/10/2025 14.13;Ciawi;Male;34;9;4;3;4;4;3;5;5;4;3;4;2;4;2;improve Branch Cleanliness, Transaction Speed
23/10/2025 11.52;Yasmin;Female;63;8;4;4;3;4;4;4;4;4;4;4;4;4;3;overall good
11/10/2025 08.45;Cijeruk;Male;47;10;5;4;4;5;4;4;4;5;5;4;5;4;4;overall good
15/10/2025 13.53;Leuwiliang;Female;30;10;4;4;4;3;3;4;4;3;4;4;4;4;4;overall good
17/10/2025 09.25;Kemang;Male;47;9;4;3;4;3;4;3;3;4;3;4;4;4;4;overall good
09/10/2025 18.04;Cijeruk;Female;31;8;4;4;5;3;3;3;3;3;4;4;4;3;4;overall good
28/10/2025 13.03;Babakan Madang;Male;22;8;4;4;4;4;4;4;4;4;4;4;3;5;4;overall good
28/10/2025 08.21;Baranangsiang;Female;38;5;4;4;4;5;4;5;4;5;3;4;3;4;4;overall good
08/10/2025 07.33;Tanah Sareal;Male;62;9;4;4;4;5;4;5;4;5;5;4;5;5;5;overall good
24/10/2025 15.01;Gunung Putri;Female;41;9;4;3;4;4;4;3;4;4;4;4;3;4;4;overall good
26/10/2025 18.10;Ciomas;Male;60;4;3;4;4;3;3;4;4;4;3;4;3;3;4;overall good
05/10/2025 03.54;Bogor Barat;Female;64;9;4;4;4;4;4;3;4;4;3;4;4;2;4;improve Staff Friendliness
03/10/2025 13.27;Bogor Tengah;Male;21;6;4;4;4;4;4;3;5;4;4;3;4;4;4;overall good
10/10/2025 20.31;Ciomas;Female;26;10;3;3;2;4;3;3;4;3;4;3;3;2;3;improve Staff Friendliness
18/10/2025 14.51;Tanah Sareal;Male;34;9;4;4;3;4;4;4;4;3;4;5;5;4;4;overall good
24/10/2025 01.31;Kemang;Female;41;8;4;3;4;3;3;4;3;4;3;3;3;4;3;overall good
28/10/2025 06.38;Ciomas;Male;32;9;4;4;3;4;5;4;4;4;5;5;5;3;3;overall good
26/10/2025 20.10;Baranangsiang;Female;30;9;4;4;4;3;4;5;3;4;5;4;4;4;4;overall good
14/10/2025 15.39;Kemang;Male;47;10;4;4;4;4;4;4;3;5;4;5;5;4;3;overall good
22/10/2025 14.21;Cibinong;Female;28;1;3;3;4;4;3;3;3;4;3;4;4;3;3;overall good
23/10/2025 22.52;Bogor Selatan;Male;23;10;4;4;4;4;4;4;4;4;3;4;3;4;4;overall good
29/10/2025 10.56;Leuwiliang;Female;51;9;4;4;5;4;4;4;4;4;4;5;3;5;4;overall good
22/10/2025 17.10;Bojonggede;Male;49;7;4;4;4;4;4;5;4;4;3;4;5;4;5;overall good
17/10/2025 16.35;Bogor Tengah;Female;52;4;4;4;4;4;4;5;4;4;3;4;4;4;3;overall good
09/11/2025 14.29;Ciomas;Male;26;0;4;4;4;4;3;4;3;3;3;4;4;4;3;overall good
08/11/2025 06.09;Tanah Sareal;Female;60;10;4;4;4;3;3;5;4;5;4;4;4;3;5;overall good
15/11/2025 04.36;Bogor Selatan;Male;63;10;4;4;4;4;4;4;4;3;4;4;3;4;4;overall good
01/11/2025 18.35;Bogor Timur;Female;43;8;4;3;4;4;4;4;4;4;3;4;4;4;4;overall good
18/11/2025 17.30;Kemang;Male;58;9;4;4;4;3;5;5;4;4;4;4;4;4;3;overall good
24/11/2025 18.26;Cileungsi;Female;33;7;4;3;4;4;4;4;4;4;4;4;5;4;4;overall good
15/11/2025 21.15;Ciomas;Male;31;9;4;4;4;5;3;4;4;4;3;3;4;4;4;overall good
02/11/2025 23.08;Cileungsi;Female;49;2;3;3;3;3;4;3;4;3;3;3;3;3;3;overall good
17/11/2025 03.52;Cileungsi;Male;63;9;4;4;4;4;5;5;5;5;3;3;5;5;5;overall good
28/11/2025 20.21;Cijeruk;Female;23;9;3;3;3;4;5;3;4;3;3;4;3;4;4;overall good
19/11/2025 10.45;Bogor Tengah;Male;40;10;4;3;3;4;3;4;4;4;4;4;3;3;4;overall good
19/11/2025 05.04;Leuwiliang;Female;23;8;4;5;3;4;4;3;5;4;4;4;3;3;5;overall good
21/11/2025 14.35;Ciomas;Male;44;6;3;4;4;4;3;4;3;4;4;4;4;5;3;overall good
13/11/2025 16.46;Gunung Putri;Female;42;10;4;4;3;4;4;3;4;3;4;4;3;3;3;overall good
05/11/2025 01.03;Cijeruk;Male;33;8;4;4;4;5;5;5;5;4;4;5;4;5;4;overall good
25/11/2025 16.47;Babakan Madang;Female;63;10;4;3;4;4;3;4;4;4;4;3;5;4;4;overall good
06/11/2025 04.43;Bogor Selatan;Male;22;6;4;5;4;4;4;4;4;5;5;5;4;5;5;overall good
08/11/2025 11.25;Cibinong;Female;25;9;4;4;4;5;4;4;5;4;4;5;5;4;4;overall good
01/11/2025 11.14;Sukaraja;Male;36;7;4;4;4;4;4;3;3;4;3;4;3;4;4;overall good
04/11/2025 10.00;Bogor Tengah;Female;42;4;3;3;4;3;4;4;3;3;3;4;4;3;5;overall good
17/11/2025 01.31;Tanah Sareal;Male;58;8;5;3;4;3;4;4;4;4;4;4;3;5;3;overall good
10/11/2025 16.27;Bogor Selatan;Female;60;9;4;4;4;4;4;3;4;3;3;4;3;4;5;overall good
01/11/2025 04.28;Bogor Timur;Male;32;9;4;4;4;4;5;4;5;4;5;4;3;4;5;overall good
04/11/2025 20.31;Gunung Putri;Female;64;9;4;4;4;5;4;4;4;5;4;4;4;4;5;overall good
24/11/2025 02.37;Leuwiliang;Male;41;7;4;4;4;4;4;4;3;4;4;4;4;4;4;overall good
23/11/2025 18.40;Yasmin;Female;52;7;4;4;4;5;4;4;4;5;3;4;4;4;4;overall good
22/11/2025 11.34;Dramaga;Male;64;7;4;3;4;4;3;4;4;3;3;3;4;4;4;overall good
10/11/2025 14.21;Baranangsiang;Female;53;9;3;4;3;3;3;2;4;4;4;5;4;4;4;improve Mobile Banking
10/11/2025 04.36;Cileungsi;Male;30;4;4;3;4;4;5;4;3;3;4;4;4;4;4;overall good
10/11/2025 01.55;Bogor Selatan;Female;65;7;4;4;4;4;4;5;5;4;4;4;4;5;3;overall good
30/11/2025 04.51;Ciomas;Male;35;10;4;4;3;3;3;3;3;4;4;4;4;4;3;overall good
21/11/2025 16.56;Gunung Putri;Female;53;1;3;3;3;3;2;3;2;3;4;3;3;4;4;improve ATM Service, Internet Banking
13/11/2025 05.12;Cileungsi;Male;43;7;5;5;5;4;5;3;5;5;4;5;4;4;5;overall good
24/11/2025 23.27;Dramaga;Female;31;9;4;4;4;3;4;4;4;4;4;4;4;4;4;overall good
04/11/2025 21.09;Bojonggede;Male;24;8;4;4;4;4;3;3;4;4;4;3;4;4;4;overall good
05/11/2025 06.47;Babakan Madang;Female;21;5;3;4;4;4;4;4;4;5;4;4;4;4;3;overall good
30/11/2025 09.27;Ciomas;Male;58;8;4;5;4;4;5;5;4;5;4;3;3;4;5;overall good
22/11/2025 21.12;Bogor Timur;Female;57;10;5;5;4;5;3;5;4;4;5;5;4;5;5;overall good
24/11/2025 17.49;Bojonggede;Male;51;10;4;5;4;4;4;4;4;4;4;3;5;4;3;overall good
12/11/2025 01.46;Ciomas;Female;55;7;5;5;5;5;4;4;4;4;4;4;4;4;4;overall good
20/11/2025 21.22;Sukaraja;Male;31;10;4;4;4;3;4;4;4;4;4;4;4;3;3;overall good
23/11/2025 12.09;Babakan Madang;Female;50;10;4;3;4;3;3;3;3;3;3;3;2;4;4;improve Branch Cleanliness
21/11/2025 08.51;Babakan Madang;Male;49;10;3;3;3;4;3;4;3;3;3;3;3;4;3;overall good
08/11/2025 06.02;Bogor Tengah;Female;29;3;3;4;4;3;3;4;4;3;3;3;4;4;4;overall good
08/11/2025 07.58;Leuwiliang;Male;44;9;4;4;4;4;5;5;5;5;5;4;5;4;4;overall good
19/11/2025 23.53;Sukaraja;Female;32;9;3;4;4;3;4;3;3;3;3;3;4;4;5;overall good
02/11/2025 01.15;Caringin;Male;30;9;4;4;4;4;4;3;3;3;3;4;3;3;4;overall good
12/11/2025 01.20;Caringin;Female;46;10;4;5;4;4;3;4;3;3;3;3;4;4;4;overall good
22/11/2025 00.18;Yasmin;Male;52;8;4;4;4;4;4;3;4;4;4;4;4;4;4;overall good
18/11/2025 03.42;Gunung Putri;Female;31;7;4;3;4;4;3;4;3;4;5;4;4;4;4;overall good
24/11/2025 03.23;Bogor Selatan;Male;25;5;4;3;4;3;4;3;3;4;4;4;3;4;3;overall good
11/11/2025 12.07;Kemang;Female;39;10;4;3;4;4;4;4;4;5;4;3;5;3;4;overall good
08/11/2025 16.47;Gunung Putri;Male;52;10;4;3;3;2;4;4;4;4;3;3;3;3;4;improve Account Opening
30/11/2025 16.35;Ciomas;Female;61;10;3;3;4;3;4;3;2;4;4;3;4;4;4;improve Internet Banking
17/11/2025 13.24;Bogor Selatan;Male;59;10;4;4;4;5;4;4;4;4;4;5;5;4;5;overall good
28/11/2025 10.39;Bojonggede;Female;65;2;3;4;4;5;3;4;4;3;3;3;3;4;5;overall good
21/11/2025 05.50;Caringin;Male;25;10;4;3;3;3;4;5;3;3;3;4;4;4;3;overall good
12/11/2025 07.58;Cibinong;Female;34;5;4;4;4;4;4;4;4;4;3;4;4;4;5;overall good
14/11/2025 14.50;Ciomas;Male;61;8;5;4;4;4;3;4;4;4;3;4;3;4;4;overall good
10/11/2025 10.27;Cijeruk;Female;42;8;3;4;4;4;4;4;3;4;3;4;4;4;3;overall good
29/11/2025 18.42;Tanah Sareal;Male;41;7;4;4;4;4;4;4;4;3;3;4;4;3;4;overall good
24/11/2025 17.14;Kemang;Female;36;1;4;5;5;4;4;4;4;4;3;3;4;5;3;overall good
25/11/2025 19.18;Sukaraja;Male;51;2;4;4;4;3;3;3;3;3;4;3;4;4;3;overall good
04/11/2025 22.43;Bogor Selatan;Female;45;8;4;4;4;4;4;4;4;4;4;4;4;4;4;overall good
04/11/2025 05.58;Ciawi;Male;52;10;4;3;4;3;3;4;3;5;4;3;4;4;3;overall good
07/11/2025 22.42;Babakan Madang;Female;45;8;4;4;4;4;4;4;3;4;4;4;4;3;4;overall good
01/11/2025 03.33;Bojonggede;Male;24;9;4;5;4;5;5;4;4;4;4;4;3;5;4;overall good
28/11/2025 06.38;Ciomas;Female;43;3;4;3;3;3;4;4;3;4;4;4;4;4;5;overall good
16/11/2025 06.01;Tanah Sareal;Male;38;3;4;4;4;4;4;4;4;4;4;4;3;4;4;overall good
30/11/2025 00.14;Kemang;Female;55;9;4;3;4;4;4;3;4;5;5;3;4;4;4;overall good
10/11/2025 11.07;Kemang;Male;28;9;4;4;4;3;4;3;4;4;4;3;4;4;3;overall good
21/11/2025 12.49;Ciawi;Female;53;10;4;4;4;4;4;4;3;4;4;4;4;5;4;overall good
15/11/2025 08.59;Bogor Tengah;Male;40;9;4;4;3;3;3;4;4;3;2;3;4;4;3;improve Loan Application
04/11/2025 19.42;Bogor Tengah;Female;22;8;4;4;3;4;4;4;4;5;5;3;4;4;5;overall good
22/11/2025 16.25;Bojonggede;Male;50;7;4;4;3;3;3;4;3;4;3;4;3;3;4;overall good
16/11/2025 05.56;Leuwiliang;Female;56;10;4;4;5;4;5;4;4;4;4;5;5;4;4;overall good
30/11/2025 10.40;Bogor Selatan;Male;38;9;4;3;4;3;4;4;4;4;5;4;5;5;5;overall good
16/11/2025 16.05;Babakan Madang;Female;39;9;4;4;4;4;2;4;3;4;4;3;4;3;4;improve ATM Service
27/11/2025 19.47;Bogor Tengah;Male;28;10;4;4;3;4;4;4;3;4;4;3;4;4;4;overall good
27/11/2025 16.56;Caringin;Female;44;10;4;4;4;3;4;4;4;4;3;4;3;4;5;overall good
20/11/2025 04.50;Bogor Tengah;Male;61;10;4;3;3;4;4;4;4;3;3;3;4;3;2;improve Transaction Speed
02/11/2025 16.14;Baranangsiang;Female;41;6;3;4;3;4;3;3;3;3;3;2;4;2;3;improve Complaint Handling, Staff Friendliness
25/11/2025 20.11;Dramaga;Male;41;7;4;4;4;5;4;4;5;4;4;4;4;4;5;overall good
07/11/2025 19.00;Bogor Barat;Female;29;7;4;4;4;4;4;4;3;4;3;4;3;3;3;overall good
05/11/2025 11.01;Tanah Sareal;Male;27;7;4;5;4;4;4;4;3;3;4;4;4;4;4;overall good
17/11/2025 16.17;Bojonggede;Female;43;10;5;4;3;4;4;4;4;3;4;4;4;5;4;overall good
26/11/2025 11.17;Bogor Timur;Male;52;9;4;4;5;5;4;4;4;5;4;4;5;4;4;overall good
27/11/2025 14.34;Gunung Putri;Female;62;7;4;5;4;4;4;5;4;4;4;3;4;4;3;overall good
13/11/2025 15.48;Bogor Timur;Male;34;9;4;4;3;4;4;4;3;4;4;4;5;3;4;overall good
03/11/2025 13.08;Cibinong;Female;36;9;4;3;4;5;3;3;3;4;4;4;4;4;4;overall good
12/11/2025 07.04;Cibinong;Male;51;9;4;4;3;4;4;5;4;4;4;4;5;3;3;overall good
19/11/2025 19.29;Tanah Sareal;Female;29;8;4;4;4;4;4;4;4;4;5;3;4;3;4;overall good
24/11/2025 21.29;Leuwiliang;Male;22;8;4;4;4;4;5;4;4;5;3;4;3;4;4;overall good
27/11/2025 16.49;Bogor Tengah;Female;63;8;4;4;4;4;4;4;4;5;4;4;5;4;3;overall good
11/11/2025 03.18;Bogor Timur;Male;23;9;4;4;4;4;3;4;2;5;5;4;5;5;4;improve Internet Banking
04/11/2025 21.56;Cibinong;Female;58;8;4;5;3;4;4;4;4;5;4;4;4;4;4;overall good
20/11/2025 06.44;Sukaraja;Male;44;7;4;3;4;5;3;4;4;4;3;3;4;3;3;overall good
13/11/2025 21.30;Yasmin;Female;30;8;4;4;4;5;5;4;4;4;4;4;5;5;4;overall good
10/11/2025 18.51;Cijeruk;Male;44;7;4;3;4;3;4;4;3;3;4;3;3;4;3;overall good
13/11/2025 15.19;Kemang;Female;37;10;4;4;4;4;4;4;5;4;4;4;4;5;4;overall good
02/11/2025 09.34;Leuwiliang;Male;28;8;4;3;4;5;4;4;4;3;5;3;4;3;3;overall good
25/11/2025 20.17;Babakan Madang;Female;59;5;4;5;3;4;3;4;5;5;4;3;3;4;4;overall good
19/11/2025 19.24;Leuwiliang;Male;34;9;5;4;4;3;4;4;4;4;4;4;4;4;4;overall good
11/11/2025 09.43;Bogor Selatan;Female;34;10;3;4;3;4;4;4;4;3;4;3;4;4;3;overall good
12/11/2025 03.44;Sukaraja;Male;40;7;3;3;3;4;3;4;4;3;3;3;4;3;3;overall good
16/11/2025 01.03;Sukaraja;Female;37;9;4;4;4;4;5;4;4;4;4;4;5;4;5;overall good
17/11/2025 05.03;Bogor Tengah;Male;34;6;3;4;3;4;4;5;5;4;4;4;3;4;4;overall good
16/11/2025 21.24;Yasmin;Female;52;3;3;4;3;4;3;4;4;3;3;4;3;4;4;overall good
24/11/2025 20.51;Babakan Madang;Male;46;7;4;4;4;4;4;4;4;4;3;3;3;3;4;overall good
04/11/2025 18.29;Caringin;Female;56;7;4;4;4;4;4;3;3;4;4;4;4;5;4;overall good
03/11/2025 10.17;Kemang;Male;27;7;5;4;4;3;3;4;4;5;4;4;5;5;4;overall good
22/11/2025 14.31;Bogor Tengah;Female;38;2;4;4;4;4;4;3;3;4;4;3;4;4;4;overall good
03/11/2025 14.22;Leuwiliang;Male;57;0;4;4;4;4;5;5;4;4;4;3;5;4;3;overall good
19/11/2025 02.22;Bojonggede;Female;34;8;4;4;3;4;4;4;3;4;3;3;4;4;4;overall good
15/11/2025 10.34;Bogor Timur;Male;38;9;4;4;5;5;4;4;4;5;4;3;3;4;4;overall good
23/11/2025 04.21;Bogor Barat;Female;28;10;3;3;3;3;4;3;4;4;4;4;3;3;5;overall good
02/11/2025 11.22;Yasmin;Male;28;5;3;3;3;3;4;3;3;3;3;4;3;3;2;improve Transaction Speed
12/11/2025 09.33;Caringin;Female;32;9;4;4;3;4;4;3;3;3;5;4;4;2;3;improve Staff Friendliness
14/11/2025 02.39;Babakan Madang;Male;58;8;4;4;4;4;4;4;4;5;4;3;4;4;4;overall good
08/11/2025 10.36;Bogor Tengah;Female;65;7;4;4;4;5;4;4;4;4;4;5;4;4;4;overall good
02/11/2025 10.50;Yasmin;Male;25;10;4;4;4;4;3;3;3;3;4;5;4;4;4;overall good
21/11/2025 00.30;Bogor Barat;Female;52;10;4;4;4;4;4;4;4;4;3;4;4;4;4;overall good
04/11/2025 01.24;Baranangsiang;Male;21;7;4;5;4;4;4;4;4;4;5;4;4;4;4;overall good
13/11/2025 23.24;Cileungsi;Female;39;7;4;4;3;4;4;4;4;5;4;3;4;4;3;overall good
12/11/2025 09.35;Bogor Tengah;Male;63;9;4;4;4;4;4;3;3;4;3;4;4;4;4;overall good
28/11/2025 08.11;Babakan Madang;Female;21;0;4;4;4;4;4;4;4;5;5;3;4;4;4;overall good
12/11/2025 05.44;Gunung Putri;Male;56;3;3;4;3;4;3;4;4;4;4;3;4;4;3;overall good
23/11/2025 03.34;Bogor Barat;Female;39;8;3;3;3;3;3;3;3;3;4;3;4;4;3;overall good
27/11/2025 17.59;Caringin;Male;55;10;4;4;3;3;4;3;3;4;4;4;4;5;4;overall good
20/11/2025 18.11;Cijeruk;Female;30;10;4;4;4;4;4;3;4;3;4;3;5;4;4;overall good
17/11/2025 20.47;Baranangsiang;Male;58;10;4;3;4;4;4;5;4;3;4;3;4;4;4;overall good
25/11/2025 00.08;Dramaga;Female;30;6;3;3;3;3;4;4;4;3;3;3;4;3;4;overall good
05/11/2025 04.42;Cijeruk;Male;47;10;4;4;4;4;4;4;3;4;4;4;4;4;4;overall good
18/11/2025 09.52;Kemang;Female;37;2;3;3;3;3;2;3;3;3;4;4;3;3;4;improve ATM Service
08/11/2025 23.23;Babakan Madang;Male;49;6;3;4;4;3;3;3;4;4;4;4;3;3;3;overall good
30/11/2025 01.38;Bogor Barat;Female;42;7;4;4;4;4;4;4;3;4;4;4;3;4;3;overall good
08/11/2025 17.44;Ciomas;Male;55;5;3;3;3;3;4;2;4;4;3;3;3;3;4;improve Mobile Banking
10/11/2025 23.47;Sukaraja;Female;29;6;4;4;5;4;5;4;4;4;4;4;4;4;4;overall good
25/11/2025 08.09;Leuwiliang;Male;26;0;4;4;4;4;4;4;3;4;4;4;5;4;5;overall good
13/11/2025 08.46;Cijeruk;Female;23;7;4;4;3;5;4;4;4;4;3;3;4;4;4;overall good
12/11/2025 00.13;Cijeruk;Male;63;5;4;4;4;3;3;4;4;4;4;4;4;4;4;overall good
27/11/2025 14.59;Ciomas;Female;52;10;3;4;3;3;2;4;4;3;3;3;4;3;4;improve ATM Service
11/11/2025 15.14;Leuwiliang;Male;54;3;3;3;4;4;4;4;3;3;4;4;4;4;4;overall good
11/11/2025 23.05;Sukaraja;Female;43;7;4;4;4;4;4;4;4;4;4;5;3;3;4;overall good
